event_id,venue_id,zone_id,timestamp,timestep_index
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:10,1034
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:15,1035
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:20,1036
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:25,1037
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:30,1038
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:35,1039
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:40,1040
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:45,1041
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:50,1042
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 00:55,1043
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:00,1044
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:05,1045
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:10,1046
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:15,1047
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:20,1048
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:25,1049
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:30,1050
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:35,1051
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:40,1052
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:45,1053
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:50,1054
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 01:55,1055
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:00,1056
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:05,1057
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:10,1058
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:15,1059
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:20,1060
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:25,1061
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:30,1062
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:35,1063
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:40,1064
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:45,1065
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:50,1066
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 02:55,1067
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:00,1068
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:05,1069
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:10,1070
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:15,1071
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:20,1072
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:25,1073
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:30,1074
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:35,1075
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:40,1076
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:45,1077
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:50,1078
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 03:55,1079
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:00,1080
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:05,1081
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:10,1082
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:15,1083
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:20,1084
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:25,1085
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:30,1086
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:35,1087
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:40,1088
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:45,1089
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:50,1090
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 04:55,1091
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:00,1092
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:05,1093
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:10,1094
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:15,1095
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:20,1096
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:25,1097
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:30,1098
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:35,1099
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:40,1100
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:45,1101
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:50,1102
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 05:55,1103
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:00,1104
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:05,1105
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:10,1106
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:15,1107
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:20,1108
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:25,1109
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:30,1110
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:35,1111
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:40,1112
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:45,1113
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:50,1114
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 06:55,1115
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:00,1116
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:05,1117
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:10,1118
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:15,1119
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:20,1120
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:25,1121
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:30,1122
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:35,1123
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:40,1124
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:45,1125
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:50,1126
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 07:55,1127
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:00,1128
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:05,1129
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:10,1130
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:15,1131
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:20,1132
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:25,1133
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:30,1134
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:35,1135
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:40,1136
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:45,1137
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:50,1138
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 08:55,1139
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:00,1140
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:05,1141
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:10,1142
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:15,1143
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:20,1144
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:25,1145
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:30,1146
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:35,1147
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:40,1148
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:45,1149
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:50,1150
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 09:55,1151
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:00,1152
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:05,1153
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:10,1154
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:15,1155
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:20,1156
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:25,1157
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:30,1158
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:35,1159
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:40,1160
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:45,1161
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:50,1162
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 10:55,1163
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:00,1164
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:05,1165
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:10,1166
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:15,1167
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:20,1168
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:25,1169
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:30,1170
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:35,1171
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:40,1172
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:45,1173
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:50,1174
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 11:55,1175
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:00,1176
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:05,1177
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:10,1178
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:15,1179
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:20,1180
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:25,1181
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:30,1182
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:35,1183
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:40,1184
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:45,1185
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:50,1186
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 12:55,1187
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:00,1188
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:05,1189
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:10,1190
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:15,1191
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:20,1192
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:25,1193
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:30,1194
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:35,1195
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:40,1196
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:45,1197
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:50,1198
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 13:55,1199
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:00,1200
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:05,1201
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:10,1202
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:15,1203
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:20,1204
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:25,1205
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:30,1206
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:35,1207
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:40,1208
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:45,1209
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:50,1210
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 14:55,1211
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:00,1212
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:05,1213
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:10,1214
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:15,1215
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:20,1216
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:25,1217
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:30,1218
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:35,1219
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:40,1220
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:45,1221
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:50,1222
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 15:55,1223
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:00,1224
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:05,1225
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:10,1226
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:15,1227
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:20,1228
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:25,1229
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:30,1230
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:35,1231
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:40,1232
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:45,1233
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:50,1234
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 16:55,1235
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:00,1236
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:05,1237
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:10,1238
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:15,1239
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:20,1240
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:25,1241
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:30,1242
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:35,1243
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:40,1244
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:45,1245
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:50,1246
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 17:55,1247
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:00,1248
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:05,1249
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:10,1250
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:15,1251
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:20,1252
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:25,1253
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:30,1254
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:35,1255
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:40,1256
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:45,1257
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:50,1258
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 18:55,1259
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:00,1260
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:05,1261
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:10,1262
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:15,1263
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:20,1264
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:25,1265
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:30,1266
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:35,1267
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:40,1268
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:45,1269
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:50,1270
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 19:55,1271
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:00,1272
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:05,1273
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:10,1274
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:15,1275
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:20,1276
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:25,1277
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:30,1278
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:35,1279
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:40,1280
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:45,1281
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:50,1282
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 20:55,1283
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:00,1284
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:05,1285
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:10,1286
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:15,1287
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:20,1288
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:25,1289
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:30,1290
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:35,1291
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:40,1292
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:45,1293
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:50,1294
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 21:55,1295
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:00,1296
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:05,1297
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:10,1298
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:15,1299
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:20,1300
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:25,1301
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:30,1302
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:35,1303
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:40,1304
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:45,1305
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:50,1306
EVT_OLY_2028_001,VEN_STADIUM_12,ZONE_GATE_A1,2026-07-19 22:55,1307
